CaseID,ActivityID,CompleteTimestamp,context
3959,9,4/26/2011 18:35,9
3959,8,5/3/2011 18:38,9
3959,6,5/3/2011 18:38,9
3960,1,3/9/2011 17:52,8
3960,8,3/9/2011 17:54,8
3960,8,3/9/2011 18:10,8
3960,8,3/10/2011 1:43,8
3960,9,3/10/2011 22:18,8
3960,8,4/1/2011 17:28,8
3960,6,4/1/2011 17:28,8
3961,1,7/18/2012 15:05,4
3961,1,7/18/2012 15:09,4
3961,8,7/18/2012 16:05,4
3961,6,7/18/2012 21:15,4
3962,1,10/17/2011 15:09,1
3962,1,10/17/2011 20:14,1
3962,8,10/17/2011 20:14,1
3962,6,10/18/2011 15:39,1
3964,1,2/3/2012 0:57,9
3964,8,2/3/2012 22:29,9
3964,6,2/6/2012 19:05,9
3965,1,12/9/2010 19:37,1
3965,8,12/11/2010 0:53,1
3965,6,12/11/2010 0:59,1
3966,1,3/9/2011 0:24,2
3966,8,3/9/2011 0:24,2
3966,9,3/9/2011 20:31,2
3966,8,3/9/2011 21:07,2
3966,6,3/9/2011 21:08,2
3967,1,4/20/2010 22:22,8
3967,8,4/21/2010 21:06,8
3967,6,4/21/2010 21:06,8
3968,1,11/21/2011 19:57,3
3968,8,11/21/2011 20:20,3
3968,6,11/21/2011 20:59,3
3969,1,10/21/2011 18:54,1
3969,8,10/21/2011 22:00,1
3969,6,11/8/2011 17:58,1
3970,1,5/23/2012 17:22,1
3970,8,5/23/2012 18:06,1
3970,6,5/23/2012 18:10,1
3971,1,5/17/2012 17:55,6
3971,8,5/18/2012 22:24,6
3971,6,5/29/2012 18:21,6
3972,1,2/18/2011 1:17,7
3972,8,2/18/2011 1:17,7
3972,6,2/28/2011 18:38,7
3973,1,12/30/2010 23:32,5
3973,8,1/11/2011 23:44,5
3973,6,1/11/2011 23:45,5
3975,1,11/11/2010 1:37,1
3975,8,11/11/2010 1:38,1
3975,9,11/15/2010 19:28,1
3975,8,11/15/2010 19:28,1
3975,9,11/15/2010 19:29,1
3975,8,11/15/2010 23:09,1
3975,6,11/15/2010 23:09,1
3977,1,7/9/2010 23:17,3
3977,8,7/14/2010 22:34,3
3977,6,7/14/2010 22:54,3
3978,3,4/29/2010 23:19,5
3978,1,4/29/2010 23:19,5
3978,8,4/30/2010 23:02,5
3978,6,5/4/2010 15:20,5
3979,1,5/25/2012 17:08,8
3979,8,5/25/2012 21:20,8
3979,6,5/28/2012 18:22,8
3980,1,11/17/2011 19:20,7
3980,8,11/17/2011 19:24,7
3980,6,11/17/2011 23:44,7
3981,1,9/3/2010 15:56,9
3981,8,9/9/2010 16:51,9
3981,6,9/9/2010 16:52,9
3981,8,9/9/2010 16:53,9
3981,6,9/9/2010 23:55,9
3981,8,9/14/2010 18:13,9
3981,2,9/27/2010 23:59,9
3981,6,10/14/2010 0:02,9
3982,1,6/1/2011 22:47,1
3982,8,6/1/2011 22:47,1
3982,6,6/6/2011 16:44,1
3984,1,9/19/2011 20:38,1
3984,8,9/21/2011 16:31,1
3984,6,10/7/2011 18:59,1
3985,1,2/23/2011 2:14,1
3985,8,2/24/2011 0:32,1
3985,6,2/24/2011 0:32,1
3986,1,6/5/2012 17:50,4
3986,8,6/5/2012 17:50,4
3986,6,6/5/2012 18:31,4
3987,1,9/21/2011 23:23,5
3987,1,9/22/2011 16:21,5
3987,8,9/22/2011 17:30,5
3987,6,9/22/2011 17:30,5
3988,1,6/22/2011 15:43,6
3988,1,6/22/2011 15:43,6
3988,8,6/22/2011 18:06,6
3988,6,6/22/2011 18:09,6
3989,1,1/13/2012 1:46,2
3989,8,1/13/2012 1:59,2
3989,6,1/13/2012 17:24,2
3990,1,9/16/2010 22:49,8
3990,8,9/16/2010 23:55,8
3990,6,9/16/2010 23:55,8
3991,1,12/14/2010 20:51,1
3991,8,12/17/2010 20:10,1
3991,6,12/17/2010 20:11,1
3993,1,9/10/2010 21:08,4
3993,8,9/10/2010 23:04,4
3993,8,9/10/2010 23:04,4
3993,8,9/10/2010 23:52,4
3993,9,9/27/2010 18:44,4
3993,8,10/11/2010 17:08,4
3993,6,10/11/2010 17:08,4
3994,1,3/8/2011 22:11,4
3994,1,3/8/2011 22:11,4
3994,8,3/8/2011 23:25,4
3994,9,3/10/2011 23:42,4
3994,8,3/11/2011 1:51,4
3994,6,3/11/2011 1:53,4
3995,1,2/16/2012 19:45,4
3995,8,2/16/2012 19:45,4
3995,9,2/16/2012 19:46,4
3995,6,2/16/2012 20:19,4
3996,1,5/6/2011 15:55,7
3996,8,5/6/2011 15:56,7
3996,6,5/6/2011 16:55,7
3997,1,11/17/2010 20:26,3
3997,8,11/17/2010 20:37,3
3997,6,11/17/2010 20:43,3
3998,1,12/23/2011 19:46,3
3998,8,12/24/2011 0:42,3
3998,6,12/24/2011 1:09,3
3999,1,1/20/2012 20:18,1
3999,8,1/20/2012 20:18,1
3999,6,1/23/2012 17:06,1
4000,1,12/1/2011 17:13,8
4000,8,12/1/2011 17:24,8
4000,6,12/1/2011 23:08,8
4001,1,4/26/2012 21:02,3
4001,8,4/26/2012 21:05,3
4001,6,4/27/2012 16:02,3
4002,1,7/21/2011 21:44,2
4002,8,8/3/2011 15:18,2
4002,6,8/5/2011 22:23,2
4003,1,1/20/2011 20:14,1
4003,1,2/1/2011 20:25,1
4003,8,2/1/2011 20:26,1
4003,6,2/1/2011 23:04,1
4005,1,9/14/2011 15:59,6
4005,8,9/26/2011 21:33,6
4005,9,9/27/2011 21:34,6
4005,6,9/28/2011 16:58,6
4007,1,5/25/2012 15:13,8
4007,8,5/25/2012 21:19,8
4007,9,5/28/2012 16:35,8
4007,6,5/29/2012 16:40,8
4008,1,4/2/2010 20:37,9
4008,8,4/27/2010 16:07,9
4008,9,4/27/2010 16:45,9
4008,8,4/28/2010 22:45,9
4008,6,4/28/2010 22:53,9
4010,1,4/2/2012 15:25,4
4010,8,4/2/2012 15:29,4
4010,6,4/2/2012 21:16,4
4010,6,4/2/2012 21:16,4
4011,1,7/28/2011 17:14,1
4011,8,8/3/2011 18:25,1
4011,6,8/29/2011 20:54,1
4012,1,2/17/2012 22:09,6
4012,1,2/17/2012 23:43,6
4012,8,3/6/2012 18:53,6
4012,9,3/6/2012 20:37,6
4012,8,3/16/2012 0:38,6
4012,9,3/16/2012 0:38,6
4012,6,3/30/2012 22:07,6
4013,1,5/17/2012 22:28,6
4013,8,5/22/2012 21:37,6
4013,6,5/23/2012 20:47,6
4014,1,1/29/2011 0:19,5
4014,8,1/29/2011 1:43,5
4014,6,1/29/2011 1:44,5
4015,1,7/2/2012 16:30,8
4015,8,7/2/2012 18:41,8
4015,6,7/4/2012 17:10,8
4016,1,1/12/2011 0:01,8
4016,8,1/18/2011 1:53,8
4016,6,2/4/2011 1:56,8
4018,3,10/27/2011 22:55,1
4018,1,10/27/2011 22:55,1
4018,8,11/2/2011 18:03,1
4018,6,11/9/2011 1:51,1
4019,1,10/11/2010 23:15,1
4019,8,10/11/2010 23:27,1
4019,9,10/11/2010 23:27,1
4019,9,10/12/2010 22:47,1
4019,8,10/21/2010 23:14,1
4019,9,10/21/2010 23:14,1
4019,9,10/28/2010 15:15,1
4019,8,11/5/2010 1:34,1
4019,8,11/5/2010 18:32,1
4019,8,11/5/2010 18:39,1
4019,6,11/11/2010 1:21,1
4020,1,5/23/2011 21:12,8
4020,8,5/23/2011 21:12,8
4020,6,5/23/2011 23:29,8
4021,1,4/14/2011 16:09,2
4021,8,4/14/2011 16:31,2
4021,6,4/14/2011 16:31,2
4022,1,12/15/2010 1:33,7
4022,9,12/16/2010 18:34,7
4022,8,12/22/2010 20:21,7
4022,6,12/22/2010 20:21,7
4023,1,11/14/2011 22:11,3
4023,8,11/15/2011 1:39,3
4023,6,11/19/2011 0:12,3
4024,1,9/16/2010 17:23,7
4024,8,9/16/2010 17:31,7
4024,6,9/16/2010 17:57,7
4025,1,3/1/2011 20:51,5
4025,8,3/1/2011 20:51,5
4025,6,3/2/2011 20:04,5
4025,8,3/2/2011 23:32,5
4025,6,3/9/2011 23:49,5
4027,1,7/17/2012 23:31,7
4027,8,7/17/2012 23:31,7
4027,6,7/18/2012 15:37,7
4028,1,11/4/2011 1:51,3
4028,8,11/7/2011 20:47,3
4028,9,11/18/2011 18:30,3
4028,6,11/28/2011 23:10,3
4029,1,6/14/2012 23:56,1
4029,8,6/20/2012 15:32,1
4029,6,7/10/2012 22:39,1
4030,1,8/3/2012 20:03,4
4030,8,8/3/2012 20:23,4
4030,6,8/3/2012 20:25,4
4032,1,8/6/2012 20:26,8
4032,9,8/7/2012 16:22,8
4032,6,8/9/2012 21:43,8
4033,1,9/13/2010 22:53,5
4033,8,9/22/2010 23:43,5
4033,6,9/22/2010 23:45,5
4034,1,7/11/2012 18:39,1
4034,8,7/11/2012 20:54,1
4034,9,7/14/2012 0:12,1
4034,6,8/21/2012 15:20,1
4035,1,5/24/2011 22:38,5
4035,8,5/24/2011 22:39,5
4035,6,6/1/2011 20:46,5
4036,1,10/12/2010 21:02,1
4036,8,10/12/2010 21:02,1
4036,6,11/9/2010 17:27,1
4037,1,7/31/2012 17:16,9
4037,8,7/31/2012 17:16,9
4037,6,7/31/2012 17:16,9
4038,1,1/20/2011 19:39,2
4038,8,2/4/2011 17:49,2
4038,9,2/7/2011 22:34,2
4038,8,2/23/2011 19:33,2
4038,6,2/23/2011 23:03,2
4039,1,12/2/2011 19:06,3
4039,8,12/9/2011 17:08,3
4039,6,12/12/2011 22:08,3
4040,1,5/27/2011 17:45,4
4040,8,5/27/2011 17:49,4
4040,9,5/27/2011 17:50,4
4040,8,5/31/2011 15:13,4
4040,6,5/31/2011 15:16,4
4041,1,4/11/2012 15:31,3
4041,8,4/11/2012 16:06,3
4041,6,4/11/2012 21:06,3
4042,1,2/3/2012 19:48,1
4042,6,2/3/2012 19:48,1
4043,1,11/4/2010 17:59,5
4043,8,11/12/2010 17:48,5
4043,6,11/12/2010 17:48,5
4044,1,4/7/2011 17:13,2
4044,8,4/7/2011 17:14,2
4044,8,4/7/2011 17:14,2
4044,7,4/18/2011 22:12,2
4044,6,4/27/2011 19:01,2
4045,1,9/9/2010 21:52,1
4045,8,9/10/2010 23:17,1
4045,6,9/13/2010 15:26,1
4046,1,3/12/2012 20:01,8
4046,8,3/12/2012 20:02,8
4046,6,3/13/2012 20:12,8
4047,3,11/9/2010 0:58,4
4047,1,11/9/2010 0:58,4
4047,8,11/9/2010 1:01,4
4047,6,11/9/2010 1:02,4
4048,1,9/13/2012 21:22,9
4048,8,10/1/2012 18:54,9
4048,6,10/12/2012 23:01,9
4049,1,7/4/2011 22:08,1
4049,8,7/8/2011 15:28,1
4049,9,7/8/2011 15:36,1
4049,8,7/8/2011 22:48,1
4049,6,7/8/2011 22:49,1
4050,1,11/11/2010 23:43,9
4050,1,11/11/2010 23:43,9
4050,8,11/11/2010 23:43,9
4050,6,11/12/2010 2:13,9
4051,1,7/19/2012 23:09,5
4051,8,7/19/2012 23:09,5
4051,6,7/23/2012 18:14,5
4052,1,12/30/2011 19:14,3
4052,8,1/2/2012 18:04,3
4052,6,1/13/2012 23:28,3
4053,1,7/25/2012 23:31,2
4053,1,7/25/2012 23:52,2
4053,8,7/26/2012 15:00,2
4053,6,7/26/2012 15:13,2
4054,1,8/10/2012 0:03,6
4054,8,8/10/2012 18:35,6
4054,6,8/10/2012 20:55,6
4055,1,5/17/2012 17:56,9
4055,8,5/17/2012 20:38,9
4055,6,5/18/2012 20:11,9
4056,1,2/15/2012 0:09,8
4056,6,2/15/2012 0:10,8
4057,1,5/17/2011 22:32,7
4057,8,5/17/2011 22:33,7
4057,6,5/17/2011 22:34,7
4058,1,9/13/2011 21:51,8
4058,8,9/28/2011 18:25,8
4058,9,10/6/2011 20:27,8
4058,6,10/6/2011 20:43,8
4059,1,10/8/2010 0:07,1
4059,1,10/8/2010 17:24,1
4059,8,10/8/2010 17:24,1
4059,9,10/8/2010 23:31,1
4059,8,10/12/2010 0:08,1
4059,6,10/12/2010 0:08,1
4060,1,7/16/2012 18:11,2
4060,8,7/16/2012 18:12,2
4060,9,7/17/2012 22:05,2
4060,6,8/27/2012 18:53,2
4061,1,7/18/2012 20:02,4
4061,8,7/18/2012 20:02,4
4061,6,7/23/2012 16:07,4
4062,1,7/23/2010 16:59,5
4062,8,7/29/2010 21:47,5
4062,6,7/30/2010 17:31,5
4063,1,5/2/2011 15:38,5
4063,8,5/2/2011 15:39,5
4063,6,5/2/2011 18:16,5
4064,1,5/31/2012 23:32,4
4064,8,6/1/2012 15:11,4
4064,9,6/18/2012 21:39,4
4064,6,7/12/2012 16:51,4
4065,1,7/19/2010 21:52,1
4065,1,7/19/2010 23:28,1
4065,8,7/19/2010 23:28,1
4065,6,7/22/2010 23:59,1
4066,1,6/16/2010 16:28,6
4066,8,6/21/2010 18:35,6
4066,6,6/21/2010 23:55,6
4068,1,9/4/2012 21:52,2
4068,8,9/12/2012 22:44,2
4068,6,10/2/2012 16:08,2
4070,1,2/11/2011 1:18,6
4070,8,2/14/2011 19:57,6
4070,6,2/14/2011 19:58,6
4071,1,1/13/2012 18:44,6
4071,8,1/17/2012 0:54,6
4071,6,1/24/2012 0:00,6
4072,1,9/28/2010 16:56,1
4072,8,9/28/2010 17:24,1
4072,6,9/28/2010 17:26,1
4075,3,7/27/2010 17:41,1
4075,1,7/27/2010 23:45,1
4075,8,8/2/2010 17:17,1
4075,6,8/2/2010 17:18,1
4076,1,6/28/2012 16:55,4
4076,8,6/28/2012 18:56,4
4076,6,6/28/2012 20:57,4
4077,3,3/15/2010 19:35,1
4077,1,3/15/2010 19:35,1
4077,8,3/15/2010 19:36,1
4077,6,3/15/2010 20:12,1
4078,1,3/16/2010 17:09,9
4078,8,3/16/2010 23:26,9
4078,6,3/16/2010 23:28,9
4079,1,7/12/2010 20:42,2
4079,8,7/12/2010 20:43,2
4079,6,7/12/2010 20:53,2
4080,1,10/14/2011 15:50,9
4080,6,10/14/2011 17:54,9
4080,6,10/14/2011 17:54,9
4081,1,6/28/2011 17:06,2
4081,1,6/28/2011 17:07,2
4081,8,6/29/2011 15:32,2
4081,6,6/29/2011 15:49,2
4082,1,9/11/2012 23:56,1
4082,8,9/12/2012 21:48,1
4082,4,9/19/2012 22:17,1
4082,6,10/12/2012 18:15,1
4083,1,11/18/2011 23:49,7
4083,8,11/18/2011 23:53,7
4083,6,11/21/2011 17:06,7
4085,1,9/21/2011 18:01,1
4085,1,9/21/2011 22:26,1
4085,6,9/21/2011 22:28,1
4086,1,5/4/2012 23:34,1
4086,8,5/7/2012 21:53,1
4086,9,5/7/2012 21:57,1
4086,6,5/7/2012 23:12,1
4087,1,1/12/2012 21:00,6
4087,8,1/13/2012 17:34,6
4087,9,2/3/2012 20:51,6
4087,6,2/9/2012 21:02,6
4088,1,9/20/2010 16:30,8
4088,8,9/20/2010 23:28,8
4088,6,9/20/2010 23:28,8
4089,1,8/2/2011 21:07,6
4089,8,8/5/2011 20:44,6
4089,9,8/5/2011 23:07,6
4089,6,8/25/2011 21:25,6
4090,1,7/23/2012 19:04,1
4090,8,7/23/2012 20:09,1
4090,6,7/31/2012 16:58,1
4091,1,7/4/2011 22:17,7
4091,8,7/5/2011 15:25,7
4091,6,7/5/2011 15:32,7
4092,1,10/8/2010 16:07,1
4092,8,10/8/2010 17:22,1
4092,6,10/8/2010 17:31,1
4093,1,2/10/2012 1:19,1
4093,8,2/10/2012 18:51,1
4093,6,2/10/2012 23:33,1
4094,1,2/11/2011 1:14,2
4094,8,2/14/2011 20:03,2
4094,6,3/2/2011 22:25,2
4095,1,12/20/2010 17:53,2
4095,8,12/20/2010 21:01,2
4095,6,12/20/2010 23:26,2
4096,1,7/25/2012 20:23,6
4096,8,7/25/2012 20:44,6
4096,6,7/27/2012 21:59,6
4097,1,12/13/2011 17:02,5
4097,6,12/13/2011 17:02,5
4098,1,5/10/2010 21:50,6
4098,8,5/12/2010 20:16,6
4098,6,5/26/2010 21:32,6
4099,1,12/2/2010 0:56,2
4099,8,12/8/2010 0:02,2
4099,6,12/8/2010 0:03,2
4100,1,2/25/2011 18:08,5
4100,8,2/28/2011 19:26,5
4100,9,2/28/2011 19:27,5
4100,8,3/3/2011 2:25,5
4100,6,3/3/2011 2:25,5
4101,1,6/24/2010 20:54,4
4101,8,6/24/2010 21:21,4
4101,6,6/24/2010 21:21,4
4101,8,6/25/2010 22:13,4
4101,9,6/25/2010 22:54,4
4101,8,6/30/2010 21:53,4
4101,6,6/30/2010 21:55,4
4102,8,11/10/2011 20:59,8
4102,6,11/11/2011 20:04,8
4103,1,8/24/2011 22:30,3
4103,6,8/25/2011 17:59,3
4104,1,11/18/2011 1:57,4
4104,8,11/18/2011 18:16,4
4104,6,11/23/2011 0:56,4
4105,1,4/21/2010 23:28,6
4105,8,5/12/2010 21:26,6
4105,6,5/12/2010 22:12,6
4106,1,7/30/2012 22:08,6
4106,8,7/30/2012 22:09,6
4106,6,7/31/2012 15:31,6
4108,1,3/9/2010 17:06,7
4108,8,3/9/2010 17:06,7
4108,6,3/10/2010 2:18,7
4109,1,4/14/2011 0:00,3
4109,8,4/14/2011 0:00,3
4109,6,4/14/2011 23:45,3
4110,1,12/28/2011 23:40,6
4110,6,12/29/2011 1:26,6
4111,1,3/14/2012 20:09,8
4111,6,3/14/2012 20:16,8
4112,8,12/1/2011 1:34,1
4112,6,12/13/2011 0:38,1
4112,6,12/13/2011 0:38,1
4113,1,2/5/2011 0:31,1
4113,1,2/18/2011 20:48,1
4113,8,2/18/2011 20:48,1
4113,6,2/22/2011 0:05,1
4114,1,10/26/2011 20:54,6
4114,8,10/26/2011 20:54,6
4114,6,11/7/2011 19:36,6
4114,6,11/21/2011 17:42,6
4115,1,6/21/2012 21:29,5
4115,8,6/21/2012 21:30,5
4115,6,6/26/2012 21:38,5
4116,1,1/3/2012 0:39,9
4116,8,1/5/2012 19:34,9
4116,6,1/19/2012 1:14,9
4117,1,8/4/2011 0:00,5
4117,6,8/5/2011 0:35,5
4118,1,1/11/2012 19:29,6
4118,8,1/11/2012 19:38,6
4118,6,1/11/2012 19:40,6
4119,1,7/20/2012 0:00,5
4119,8,7/20/2012 0:00,5
4119,6,7/20/2012 16:51,5
4120,1,6/6/2012 22:57,6
4120,8,6/6/2012 22:57,6
4120,6,6/8/2012 17:06,6
4121,1,3/21/2012 1:05,1
4121,8,3/21/2012 1:05,1
4121,9,3/21/2012 23:12,1
4121,6,4/16/2012 22:20,1
4122,1,11/9/2011 22:42,1
4122,8,11/16/2011 23:08,1
4122,6,11/18/2011 17:29,1
4123,1,8/2/2011 22:16,6
4123,8,8/30/2011 15:29,6
4123,6,9/7/2011 23:33,6
4124,1,11/15/2011 17:50,5
4124,8,11/18/2011 19:41,5
4124,9,11/28/2011 18:42,5
4124,6,12/16/2011 19:43,5
4125,1,11/24/2011 18:27,1
4125,8,11/25/2011 19:51,1
4125,6,11/26/2011 0:10,1
4126,1,10/6/2011 16:38,8
4126,8,10/21/2011 17:00,8
4126,9,10/24/2011 16:19,8
4126,6,10/26/2011 17:36,8
4128,3,10/18/2010 15:41,4
4128,1,10/18/2010 15:46,4
4128,8,10/18/2010 15:56,4
4128,9,10/18/2010 15:57,4
4128,8,10/18/2010 21:54,4
4128,9,10/18/2010 21:55,4
4128,8,10/19/2010 15:15,4
4128,6,10/19/2010 15:21,4
4129,1,4/3/2012 22:18,9
4129,8,4/3/2012 22:18,9
4129,6,4/6/2012 17:58,9
4130,3,9/24/2010 16:16,7
4130,1,9/24/2010 16:39,7
4130,8,9/24/2010 16:41,7
4130,6,9/24/2010 17:22,7
4131,1,5/3/2012 22:59,1
4131,8,5/3/2012 22:59,1
4131,6,5/3/2012 23:34,1
4132,1,12/21/2011 20:21,9
4132,8,12/21/2011 20:22,9
4132,6,12/22/2011 0:53,9
4132,6,12/22/2011 0:53,9
4133,1,12/19/2011 17:19,2
4133,8,12/22/2011 23:37,2
4133,6,12/23/2011 0:26,2
4134,1,6/30/2011 18:08,2
4134,1,6/30/2011 18:09,2
4134,8,6/30/2011 18:14,2
4134,6,6/30/2011 18:35,2
4135,1,1/18/2012 20:43,5
4135,8,1/18/2012 20:43,5
4135,6,1/20/2012 20:37,5
4136,1,1/25/2012 0:06,2
4136,8,1/25/2012 1:45,2
4136,6,1/30/2012 18:02,2
4137,1,8/23/2011 15:58,9
4137,1,8/23/2011 20:15,9
4137,8,8/23/2011 20:19,9
4137,6,8/23/2011 20:20,9
4138,1,9/23/2010 22:09,1
4138,8,9/23/2010 22:09,1
4138,6,9/23/2010 22:11,1
4139,1,9/30/2011 23:14,5
4139,6,10/4/2011 21:10,5
4140,1,1/27/2011 23:49,1
4140,8,1/28/2011 0:12,1
4140,6,1/28/2011 0:12,1
4141,1,12/24/2010 1:39,7
4141,8,12/27/2010 23:45,7
4141,6,1/11/2011 20:10,7
4142,1,6/27/2012 16:07,2
4142,8,6/28/2012 15:31,2
4142,9,7/2/2012 15:03,2
4142,6,7/11/2012 18:24,2
4143,3,4/12/2010 20:55,1
4143,1,4/12/2010 20:56,1
4143,8,4/12/2010 20:56,1
4143,6,4/12/2010 21:00,1
4144,1,10/11/2011 21:29,8
4144,8,10/17/2011 21:33,8
4144,6,10/21/2011 21:53,8
4146,1,1/3/2011 23:26,7
4146,8,1/4/2011 0:52,7
4146,6,1/4/2011 0:53,7
4148,1,7/28/2011 15:30,2
4148,8,7/29/2011 15:43,2
4148,6,7/29/2011 17:02,2
4148,8,8/9/2011 15:30,2
4148,6,8/25/2011 22:35,2
4150,1,6/16/2010 21:27,3
4150,9,6/21/2010 17:53,3
4150,8,6/23/2010 23:00,3
4150,6,7/2/2010 22:06,3
4151,1,6/27/2012 15:38,9
4151,8,6/27/2012 15:44,9
4151,6,7/12/2012 17:30,9
4152,1,6/21/2011 15:42,3
4152,1,6/21/2011 15:42,3
4152,8,6/23/2011 18:48,3
4152,6,6/28/2011 21:59,3
4153,1,11/4/2011 18:17,5
4153,8,11/4/2011 22:29,5
4153,9,11/5/2011 1:07,5
4153,8,11/9/2011 18:49,5
4153,6,11/9/2011 22:46,5
4155,1,5/4/2012 15:07,7
4155,8,5/9/2012 16:24,7
4155,9,5/9/2012 18:43,7
4155,6,5/14/2012 23:24,7
4157,1,11/11/2010 18:09,1
4157,8,11/17/2010 18:33,1
4157,9,11/17/2010 18:34,1
4157,8,11/23/2010 18:12,1
4157,6,11/23/2010 18:13,1
4158,1,1/16/2012 23:39,8
4158,8,1/17/2012 0:04,8
4158,6,1/17/2012 1:03,8
4159,1,3/28/2012 22:40,1
4159,8,4/3/2012 15:32,1
4159,6,4/10/2012 21:40,1
4162,1,8/13/2012 15:11,4
4162,8,8/13/2012 15:11,4
4162,6,8/13/2012 16:58,4
4163,1,3/4/2011 22:45,3
4163,8,3/4/2011 22:45,3
4163,6,3/4/2011 23:06,3
4164,1,5/10/2011 21:52,1
4164,8,5/10/2011 21:52,1
4164,9,5/10/2011 23:15,1
4164,8,5/11/2011 18:53,1
4164,6,5/11/2011 18:54,1
4166,1,4/3/2012 19:00,1
4166,8,4/3/2012 23:29,1
4166,9,4/13/2012 20:19,1
4166,6,4/17/2012 17:59,1
4167,1,9/30/2010 23:24,6
4167,8,9/30/2010 23:50,6
4167,6,10/1/2010 16:33,6
4168,1,3/19/2010 20:43,6
4168,8,3/19/2010 20:43,6
4168,6,3/19/2010 20:50,6
4169,1,6/29/2010 18:30,7
4169,8,6/30/2010 17:23,7
4169,6,6/30/2010 19:31,7
4170,1,2/27/2012 22:35,1
4170,8,2/27/2012 22:35,1
4170,6,2/29/2012 18:09,1
4171,1,3/9/2011 17:10,2
4171,8,3/9/2011 17:11,2
4171,6,3/9/2011 23:21,2
4171,8,3/14/2011 19:34,2
4171,9,3/14/2011 19:34,2
4171,8,3/14/2011 19:35,2
4171,6,3/14/2011 19:35,2
4173,1,1/10/2012 19:01,9
4173,8,1/10/2012 19:02,9
4173,6,1/11/2012 17:09,9
4174,1,5/2/2011 16:21,1
4174,8,5/2/2011 21:18,1
4174,6,5/6/2011 22:46,1
4175,1,2/10/2011 18:24,3
4175,8,2/10/2011 18:24,3
4175,6,2/10/2011 19:35,3
4176,1,3/4/2011 1:00,3
4176,8,3/4/2011 1:00,3
4176,6,3/22/2011 18:33,3
4177,1,4/12/2010 22:11,6
4177,8,4/26/2010 21:27,6
4177,9,4/26/2010 21:28,6
4177,8,5/27/2010 15:14,6
4177,6,5/27/2010 15:14,6
4178,3,8/10/2011 20:19,8
4178,1,8/10/2011 20:22,8
4178,8,8/31/2011 18:51,8
4178,6,9/2/2011 21:19,8
4179,1,2/23/2011 0:08,5
4179,1,2/23/2011 1:19,5
4179,8,3/1/2011 16:59,5
4179,6,3/1/2011 17:06,5
4180,1,7/19/2012 20:10,1
4180,8,7/19/2012 20:10,1
4180,6,7/20/2012 16:09,1
4181,1,2/9/2012 19:04,4
4181,8,2/9/2012 19:12,4
4181,9,2/17/2012 17:02,4
4181,8,2/22/2012 1:04,4
4181,6,2/22/2012 1:10,4
4182,1,1/14/2011 0:12,3
4182,8,1/14/2011 0:12,3
4182,6,1/14/2011 1:23,3
4184,1,4/27/2011 17:40,1
4184,8,4/27/2011 17:41,1
4184,9,4/27/2011 18:22,1
4184,8,4/27/2011 22:24,1
4184,6,4/27/2011 22:26,1
4186,1,5/27/2011 22:36,6
4186,8,5/27/2011 22:37,6
4186,6,5/31/2011 23:03,6
4188,1,12/2/2011 18:40,3
4188,8,12/24/2011 0:35,3
4188,6,1/2/2012 22:52,3
4189,1,5/10/2012 16:20,2
4189,8,5/11/2012 23:49,2
4189,6,5/16/2012 0:11,2
4190,1,3/1/2011 0:18,1
4190,8,3/1/2011 0:18,1
4190,6,3/1/2011 0:53,1
4191,1,1/13/2012 22:16,6
4191,6,1/17/2012 23:26,6
4191,6,1/17/2012 23:26,6
4192,1,3/3/2011 0:31,2
4192,8,3/3/2011 0:32,2
4192,6,3/3/2011 0:37,2
4193,1,7/19/2012 18:33,4
4193,8,7/23/2012 22:27,4
4193,6,7/25/2012 20:53,4
4195,1,9/29/2010 20:40,2
4195,8,9/29/2010 21:09,2
4195,9,9/30/2010 16:23,2
4195,8,10/4/2010 20:53,2
4195,6,10/4/2010 20:54,2
4196,1,11/23/2011 19:59,5
4196,8,11/23/2011 20:00,5
4196,6,11/23/2011 20:23,5
4198,1,6/26/2012 16:11,2
4198,8,6/26/2012 19:58,2
4198,6,6/29/2012 16:30,2
4199,1,2/15/2011 19:50,3
4199,8,2/15/2011 19:50,3
4199,6,2/15/2011 20:25,3
4200,1,2/23/2011 2:15,8
4200,8,2/23/2011 22:31,8
4200,6,3/14/2011 23:07,8
4201,1,2/27/2012 22:38,7
4201,8,2/27/2012 22:38,7
4201,6,2/27/2012 23:02,7
4202,1,3/21/2012 22:26,1
4202,8,3/27/2012 15:52,1
4202,6,3/27/2012 17:06,1
4203,1,10/18/2010 16:54,1
4203,8,10/26/2010 17:50,1
4203,6,10/26/2010 17:51,1
4204,1,12/29/2011 1:18,1
4204,6,12/30/2011 17:43,1
4204,6,12/30/2011 17:43,1
4205,1,4/5/2012 22:38,1
4205,8,4/6/2012 18:43,1
4205,6,4/6/2012 20:48,1
4207,3,2/19/2010 22:43,7
4207,1,2/26/2010 19:35,7
4207,1,3/5/2010 21:29,7
4207,8,3/5/2010 21:29,7
4207,9,3/5/2010 22:28,7
4207,8,3/8/2010 22:28,7
4207,6,3/8/2010 22:28,7
4208,1,5/9/2012 0:11,2
4208,8,5/9/2012 15:05,2
4208,6,5/9/2012 17:31,2
4209,1,5/27/2011 15:26,2
4209,8,5/27/2011 15:26,2
4209,6,5/27/2011 15:50,2
4210,1,10/19/2011 23:04,2
4210,8,10/19/2011 23:23,2
